outlet,article_id,entity_type,sentence,phrase,cluster_id
fox,fox_13,victim,"Salvador Ramos, the alleged gunman accused of shooting Salvador Ramos's grandmother and then targeting dozens of victims – ultimately killing19 children and two adults – at a Texas elementary school was known to be a loner who had quit Salvador Ramos's job just weeks beforeunleashing Salvador Ramos's attack, Fox News has learned. 

Ramos, an 18-year-old Uvalde, Texas, resident, legally purchased two AR-platform rifles on May 17 and May 20, and bought 375rounds of ammunition on May 18, Texas Sen. John Whitmire told Fox affiliate KCPQ-TV, citing a briefing from the Bureau ofAlcohol, Tobacco, Firearms and Explosives.",shooting grandmother,0
fox,fox_13,victim,"Salvador Ramos, the alleged gunman accused of shooting Salvador Ramos's grandmother and then targeting dozens of victims – ultimately killing19 children and two adults – at a Texas elementary school was known to be a loner who had quit Salvador Ramos's job just weeks beforeunleashing Salvador Ramos's attack, Fox News has learned. 

Ramos, an 18-year-old Uvalde, Texas, resident, legally purchased two AR-platform rifles on May 17 and May 20, and bought 375rounds of ammunition on May 18, Texas Sen. John Whitmire told Fox affiliate KCPQ-TV, citing a briefing from the Bureau ofAlcohol, Tobacco, Firearms and Explosives.",targeting dozens of victims,0
fox,fox_13,victim,"Salvador Ramos, the alleged gunman accused of shooting Salvador Ramos's grandmother and then targeting dozens of victims – ultimately killing19 children and two adults – at a Texas elementary school was known to be a loner who had quit Salvador Ramos's job just weeks beforeunleashing Salvador Ramos's attack, Fox News has learned. 

Ramos, an 18-year-old Uvalde, Texas, resident, legally purchased two AR-platform rifles on May 17 and May 20, and bought 375rounds of ammunition on May 18, Texas Sen. John Whitmire told Fox affiliate KCPQ-TV, citing a briefing from the Bureau ofAlcohol, Tobacco, Firearms and Explosives.",killing 19 children,0
fox,fox_13,victim,"Salvador Ramos, the alleged gunman accused of shooting Salvador Ramos's grandmother and then targeting dozens of victims – ultimately killing19 children and two adults – at a Texas elementary school was known to be a loner who had quit Salvador Ramos's job just weeks beforeunleashing Salvador Ramos's attack, Fox News has learned. 

Ramos, an 18-year-old Uvalde, Texas, resident, legally purchased two AR-platform rifles on May 17 and May 20, and bought 375rounds of ammunition on May 18, Texas Sen. John Whitmire told Fox affiliate KCPQ-TV, citing a briefing from the Bureau ofAlcohol, Tobacco, Firearms and Explosives.",killing two adults,0
fox,fox_13,victim,"Salvador Ramos, the alleged gunman accused of shooting Salvador Ramos's grandmother and then targeting dozens of victims – ultimately killing19 children and two adults – at a Texas elementary school was known to be a loner who had quit Salvador Ramos's job just weeks beforeunleashing Salvador Ramos's attack, Fox News has learned. 

Ramos, an 18-year-old Uvalde, Texas, resident, legally purchased two AR-platform rifles on May 17 and May 20, and bought 375rounds of ammunition on May 18, Texas Sen. John Whitmire told Fox affiliate KCPQ-TV, citing a briefing from the Bureau ofAlcohol, Tobacco, Firearms and Explosives.",known to be a loner,0
fox,fox_13,victim,"Salvador Ramos, the alleged gunman accused of shooting Salvador Ramos's grandmother and then targeting dozens of victims – ultimately killing19 children and two adults – at a Texas elementary school was known to be a loner who had quit Salvador Ramos's job just weeks beforeunleashing Salvador Ramos's attack, Fox News has learned. 

Ramos, an 18-year-old Uvalde, Texas, resident, legally purchased two AR-platform rifles on May 17 and May 20, and bought 375rounds of ammunition on May 18, Texas Sen. John Whitmire told Fox affiliate KCPQ-TV, citing a briefing from the Bureau ofAlcohol, Tobacco, Firearms and Explosives.",quit job,-1
fox,fox_13,victim,"Salvador Ramos, the alleged gunman accused of shooting Salvador Ramos's grandmother and then targeting dozens of victims – ultimately killing19 children and two adults – at a Texas elementary school was known to be a loner who had quit Salvador Ramos's job just weeks beforeunleashing Salvador Ramos's attack, Fox News has learned. 

Ramos, an 18-year-old Uvalde, Texas, resident, legally purchased two AR-platform rifles on May 17 and May 20, and bought 375rounds of ammunition on May 18, Texas Sen. John Whitmire told Fox affiliate KCPQ-TV, citing a briefing from the Bureau ofAlcohol, Tobacco, Firearms and Explosives.",unleashing attack,0
fox,fox_13,victim,"Salvador Ramos, the alleged gunman accused of shooting Salvador Ramos's grandmother and then targeting dozens of victims – ultimately killing19 children and two adults – at a Texas elementary school was known to be a loner who had quit Salvador Ramos's job just weeks beforeunleashing Salvador Ramos's attack, Fox News has learned. 

Ramos, an 18-year-old Uvalde, Texas, resident, legally purchased two AR-platform rifles on May 17 and May 20, and bought 375rounds of ammunition on May 18, Texas Sen. John Whitmire told Fox affiliate KCPQ-TV, citing a briefing from the Bureau ofAlcohol, Tobacco, Firearms and Explosives.",18-year-old,0
fox,fox_13,victim,"Salvador Ramos, the alleged gunman accused of shooting Salvador Ramos's grandmother and then targeting dozens of victims – ultimately killing19 children and two adults – at a Texas elementary school was known to be a loner who had quit Salvador Ramos's job just weeks beforeunleashing Salvador Ramos's attack, Fox News has learned. 

Ramos, an 18-year-old Uvalde, Texas, resident, legally purchased two AR-platform rifles on May 17 and May 20, and bought 375rounds of ammunition on May 18, Texas Sen. John Whitmire told Fox affiliate KCPQ-TV, citing a briefing from the Bureau ofAlcohol, Tobacco, Firearms and Explosives.","Uvalde, Texas resident",0
fox,fox_13,victim,"Salvador Ramos, the alleged gunman accused of shooting Salvador Ramos's grandmother and then targeting dozens of victims – ultimately killing19 children and two adults – at a Texas elementary school was known to be a loner who had quit Salvador Ramos's job just weeks beforeunleashing Salvador Ramos's attack, Fox News has learned. 

Ramos, an 18-year-old Uvalde, Texas, resident, legally purchased two AR-platform rifles on May 17 and May 20, and bought 375rounds of ammunition on May 18, Texas Sen. John Whitmire told Fox affiliate KCPQ-TV, citing a briefing from the Bureau ofAlcohol, Tobacco, Firearms and Explosives.",legally purchased rifles,0
fox,fox_13,victim,"Salvador Ramos, the alleged gunman accused of shooting Salvador Ramos's grandmother and then targeting dozens of victims – ultimately killing19 children and two adults – at a Texas elementary school was known to be a loner who had quit Salvador Ramos's job just weeks beforeunleashing Salvador Ramos's attack, Fox News has learned. 

Ramos, an 18-year-old Uvalde, Texas, resident, legally purchased two AR-platform rifles on May 17 and May 20, and bought 375rounds of ammunition on May 18, Texas Sen. John Whitmire told Fox affiliate KCPQ-TV, citing a briefing from the Bureau ofAlcohol, Tobacco, Firearms and Explosives.",bought 375 rounds of ammunition,0
fox,fox_13,shooter,"Salvador Ramos Texas school shooter

Salvador Ramos suspected vehicle crash before Uvalde, Texas, Texas elementary school shooting

A police vehicle is seen parked near of a truck believed to belong to the suspect of a shooting at Robb Elementary School in Uvalde, Texas, onTuesday, May 24.",Texas school shooter,0
fox,fox_13,shooter,"Salvador Ramos Texas school shooter

Salvador Ramos suspected vehicle crash before Uvalde, Texas, Texas elementary school shooting

A police vehicle is seen parked near of a truck believed to belong to the suspect of a shooting at Robb Elementary School in Uvalde, Texas, onTuesday, May 24.",suspected vehicle crash,0
fox,fox_13,shooter,"Salvador Ramos Texas school shooter

Salvador Ramos suspected vehicle crash before Uvalde, Texas, Texas elementary school shooting

A police vehicle is seen parked near of a truck believed to belong to the suspect of a shooting at Robb Elementary School in Uvalde, Texas, onTuesday, May 24.",shooting at Robb Elementary School,0
fox,fox_13,shooter,"Salvador Ramos Texas school shooter

Salvador Ramos suspected vehicle crash before Uvalde, Texas, Texas elementary school shooting

A police vehicle is seen parked near of a truck believed to belong to the suspect of a shooting at Robb Elementary School in Uvalde, Texas, onTuesday, May 24.",police vehicle,0
fox,fox_13,shooter,"Salvador Ramos Texas school shooter

Salvador Ramos suspected vehicle crash before Uvalde, Texas, Texas elementary school shooting

A police vehicle is seen parked near of a truck believed to belong to the suspect of a shooting at Robb Elementary School in Uvalde, Texas, onTuesday, May 24.",truck believed to belong to the suspect,0
fox,fox_13,victim,"(Reuters/Marco Bello)


On Tuesday, Salvador Ramos was involved in a domestic disturbance with Salvador Ramos's grandmother at Salvador Ramos's grandparents’ Uvalde, Texas, home, when Salvador Ramos shotthe woman in the face and seriously injured his grandmother before fleeing, according to authorities.",domestic disturbance,0
fox,fox_13,victim,"(Reuters/Marco Bello)


On Tuesday, Salvador Ramos was involved in a domestic disturbance with Salvador Ramos's grandmother at Salvador Ramos's grandparents’ Uvalde, Texas, home, when Salvador Ramos shotthe woman in the face and seriously injured his grandmother before fleeing, according to authorities.",grandmother,0
fox,fox_13,victim,"(Reuters/Marco Bello)


On Tuesday, Salvador Ramos was involved in a domestic disturbance with Salvador Ramos's grandmother at Salvador Ramos's grandparents’ Uvalde, Texas, home, when Salvador Ramos shotthe woman in the face and seriously injured his grandmother before fleeing, according to authorities.",shot the woman,0
fox,fox_13,victim,"(Reuters/Marco Bello)


On Tuesday, Salvador Ramos was involved in a domestic disturbance with Salvador Ramos's grandmother at Salvador Ramos's grandparents’ Uvalde, Texas, home, when Salvador Ramos shotthe woman in the face and seriously injured his grandmother before fleeing, according to authorities.",seriously injured,0
fox,fox_13,victim,"(Reuters/Marco Bello)


On Tuesday, Salvador Ramos was involved in a domestic disturbance with Salvador Ramos's grandmother at Salvador Ramos's grandparents’ Uvalde, Texas, home, when Salvador Ramos shotthe woman in the face and seriously injured his grandmother before fleeing, according to authorities.",fleeing,-1
fox,fox_13,victim,"(Reuters/Marco Bello)


On Tuesday, Salvador Ramos was involved in a domestic disturbance with Salvador Ramos's grandmother at Salvador Ramos's grandparents’ Uvalde, Texas, home, when Salvador Ramos shotthe woman in the face and seriously injured his grandmother before fleeing, according to authorities.","Uvalde, Texas",0
fox,fox_13,victim,"(Reuters/Marco Bello)


On Tuesday, Salvador Ramos was involved in a domestic disturbance with Salvador Ramos's grandmother at Salvador Ramos's grandparents’ Uvalde, Texas, home, when Salvador Ramos shotthe woman in the face and seriously injured his grandmother before fleeing, according to authorities.",home,0
nyt,nyt_14_may26,victim,"Within the past two weeks, the country saw the two deadliest mass shootings of the year, which authorities say were both committed by 18-year-olds using semiautomatic firearms.",deadliest mass shootings,0
nyt,nyt_14_may26,victim,"Within the past two weeks, the country saw the two deadliest mass shootings of the year, which authorities say were both committed by 18-year-olds using semiautomatic firearms.",committed by 18-year-olds,0
