outlet,article_id,entity_type,sentence,phrase
nyt,nyt_4_may25,victim,"And in any case, many were clamoring to force Republicans to go on the record on proposals that polls show have overwhelming support among Americans at a time when grief and anger about gun violence in America has erupted anew following Tuesday's massacre and a recent mass shooting that killed 10 at a Buffalo supermarket.

''",recent mass shooting
nyt,nyt_4_may25,victim,"And in any case, many were clamoring to force Republicans to go on the record on proposals that polls show have overwhelming support among Americans at a time when grief and anger about gun violence in America has erupted anew following Tuesday's massacre and a recent mass shooting that killed 10 at a Buffalo supermarket.

''",killed 10 at a Buffalo supermarket
nyt,nyt_15_may26,victim,"her 9-year-old granddaughter, Victoria was sitting on her 9-year-old granddaughter, Victoria's own bed, which was covered in stuffed animals; her 9-year-old granddaughter, Victoria had already seen on the evening news that children her 9-year-old granddaughter, Victoria's age had been killed in the massacre in Uvalde, Tex..",9-year-old granddaughter
nyt,nyt_15_may26,victim,"her 9-year-old granddaughter, Victoria was sitting on her 9-year-old granddaughter, Victoria's own bed, which was covered in stuffed animals; her 9-year-old granddaughter, Victoria had already seen on the evening news that children her 9-year-old granddaughter, Victoria's age had been killed in the massacre in Uvalde, Tex..",sitting on her bed
nyt,nyt_15_may26,victim,"her 9-year-old granddaughter, Victoria was sitting on her 9-year-old granddaughter, Victoria's own bed, which was covered in stuffed animals; her 9-year-old granddaughter, Victoria had already seen on the evening news that children her 9-year-old granddaughter, Victoria's age had been killed in the massacre in Uvalde, Tex..",covered in stuffed animals
nyt,nyt_15_may26,victim,"her 9-year-old granddaughter, Victoria was sitting on her 9-year-old granddaughter, Victoria's own bed, which was covered in stuffed animals; her 9-year-old granddaughter, Victoria had already seen on the evening news that children her 9-year-old granddaughter, Victoria's age had been killed in the massacre in Uvalde, Tex..",seen on the evening news
nyt,nyt_15_may26,victim,"her 9-year-old granddaughter, Victoria was sitting on her 9-year-old granddaughter, Victoria's own bed, which was covered in stuffed animals; her 9-year-old granddaughter, Victoria had already seen on the evening news that children her 9-year-old granddaughter, Victoria's age had been killed in the massacre in Uvalde, Tex..",children her age
nyt,nyt_15_may26,victim,"her 9-year-old granddaughter, Victoria was sitting on her 9-year-old granddaughter, Victoria's own bed, which was covered in stuffed animals; her 9-year-old granddaughter, Victoria had already seen on the evening news that children her 9-year-old granddaughter, Victoria's age had been killed in the massacre in Uvalde, Tex..",killed in the massacre
nyt,nyt_15_may26,victim,"To take your child to school, and then come back to see your child dead, it's not fair.",your child
nyt,nyt_15_may26,victim,"To take your child to school, and then come back to see your child dead, it's not fair.",see your child dead
nyt,nyt_15_may26,victim,"To take your child to school, and then come back to see your child dead, it's not fair.",not fair
nyt,nyt_25_may27,victim,"Today, mine am talking about the 19 dead students and two teachers in Uvalde, Texas -- one of the deadliest school shootings in U.S. history.",19 dead students
nyt,nyt_25_may27,victim,"Today, mine am talking about the 19 dead students and two teachers in Uvalde, Texas -- one of the deadliest school shootings in U.S. history.",two teachers
nyt,nyt_25_may27,victim,"Today, mine am talking about the 19 dead students and two teachers in Uvalde, Texas -- one of the deadliest school shootings in U.S. history.",deadliest school shootings
nyt,nyt_25_may27,victim,"Today, mine am talking about the 19 dead students and two teachers in Uvalde, Texas -- one of the deadliest school shootings in U.S. history.","Uvalde, Texas"
nyt,nyt_25_may27,victim,"A few hours after one of the deadliest school shootings in U.S. history, Texas Republicans suggested arming teachers at schools.",deadliest school shootings
nyt,nyt_25_may27,victim,"A few hours after one of the deadliest school shootings in U.S. history, Texas Republicans suggested arming teachers at schools.",Texas Republicans
nyt,nyt_25_may27,victim,"A few hours after one of the deadliest school shootings in U.S. history, Texas Republicans suggested arming teachers at schools.",arming teachers
nyt,nyt_25_may27,victim,"A few hours after one of the deadliest school shootings in U.S. history, Texas Republicans suggested arming teachers at schools.",at schools
nyt,nyt_25_may27,shooter,"It is hard to imagine mine's fourth-grade teacher, Mrs. Sims, armed.",fourth-grade teacher
nyt,nyt_25_may27,shooter,"It is hard to imagine mine's fourth-grade teacher, Mrs. Sims, armed.",armed
nyt,nyt_25_may27,shooter,"Trained police officers in Uvalde, Texas were no match because the shooter had comparable weaponry.",trained police officers
nyt,nyt_25_may27,shooter,"Trained police officers in Uvalde, Texas were no match because the shooter had comparable weaponry.",no match
